BRUKSDØGN;PRISOMRÅDE;VOLUM_KWH;ANTALL_ORGANISASJONER;ANTALL_MÅLEPUNKT
2025-08-06;NO2;600940,478;11;25
2025-08-06;NO3;3958399,364;10;24
2025-08-06;NO4;951373,072;8;20
2025-08-06;NO5;60246,813;6;12
2025-08-07;NO1;2480006,802;28;76
2025-08-07;NO2;598761,900;11;25
2025-08-07;NO3;3974312,927;10;24
2025-08-07;NO4;951444,575;8;20
2025-08-07;NO5;61605,286;6;12
2025-08-08;NO1;2493556,205;28;76
2025-08-08;NO2;608749,751;11;25
2025-08-08;NO3;3994222,476;10;24
2025-08-08;NO4;955513,666;8;20
2025-08-08;NO5;65217,246;6;12
2025-08-09;NO1;2460334,683;28;76
2025-08-09;NO2;603076,439;11;25
2025-08-09;NO3;4016633,391;10;24
2025-08-09;NO4;955916,677;8;20
2025-08-09;NO5;75164,520;6;12
2025-08-10;NO1;2469745,134;28;76
2025-08-10;NO2;591720,932;11;25
2025-08-10;NO3;3987296,183;10;24
2025-08-10;NO4;953565,076;8;20
2025-08-10;NO5;75060,729;6;12
2025-08-11;NO1;2479583,872;28;76
2025-08-11;NO2;617354,993;11;25
2025-08-11;NO3;3972362,415;10;24
2025-08-11;NO4;956807,653;8;20
2025-08-11;NO5;76484,074;6;12
2025-08-12;NO1;2485750,482;28;76
2025-08-12;NO2;639494,839;11;25
2025-08-12;NO3;4097248,371;10;24
2025-08-12;NO4;950876,536;8;20
2025-08-12;NO5;77035,574;6;12
2025-08-13;NO1;2525209,557;28;76
2025-08-13;NO2;644253,135;11;25
2025-08-13;NO3;4167513,161;10;24
2025-08-13;NO4;950032,703;8;20
2025-08-13;NO5;77191,144;6;12
2025-08-14;NO1;2533639,114;28;76
2025-08-14;NO2;645519,141;11;25
2025-08-14;NO3;4032590,361;10;24
2025-08-14;NO4;947644,587;8;20
2025-08-14;NO5;76517,603;6;12
2025-08-15;NO1;2516404,595;27;75
2025-08-15;NO2;635819,185;11;25
2025-08-15;NO3;4174452,543;10;24
2025-08-15;NO4;941694,147;8;20
2025-08-15;NO5;75259,939;6;12
2025-08-16;NO1;2476531,639;27;75
2025-08-16;NO2;611289,740;11;25
2025-08-16;NO3;4206889,148;10;24
2025-08-16;NO4;939206,502;8;20
2025-08-16;NO5;75630,033;6;12
2025-08-17;NO1;2510218,882;27;75
2025-08-17;NO2;616247,567;11;25
2025-08-17;NO3;4187325,345;10;24
2025-08-17;NO4;939630,052;8;20
2025-08-17;NO5;75904,727;6;12
2025-08-18;NO1;2532422,524;27;75
2025-08-18;NO2;637973,195;11;25
2025-08-18;NO3;4271021,190;10;24
2025-08-18;NO4;919067,208;9;21
2025-08-18;NO5;76390,921;6;12
2025-08-19;NO1;2507705,052;27;75
2025-08-19;NO2;642481,193;11;25
2025-08-19;NO3;4306550,288;10;24
2025-08-19;NO4;899219,447;9;21
2025-08-19;NO5;50167,877;6;12
2025-08-20;NO1;2476133,555;27;75
2025-08-20;NO2;633584,069;11;25
2025-08-20;NO3;4314140,643;10;24
2025-08-20;NO4;916050,763;9;21
2025-08-20;NO5;56036,753;6;12
2025-08-21;NO1;2485362,197;27;75
2025-08-21;NO2;622237,002;11;25
2025-08-21;NO3;4355063,358;10;24
2025-08-21;NO4;917201,612;8;20
2025-08-21;NO5;70537,122;6;12
2025-08-22;NO1;2477554,161;27;75
2025-08-22;NO2;635612,553;11;25
2025-08-22;NO3;3795026,593;10;24
2025-08-22;NO4;908617,867;8;20
2025-08-22;NO5;76037,593;6;12
2025-08-23;NO1;2478978,055;27;75
2025-08-23;NO2;627748,875;11;25
2025-08-23;NO3;3515687,572;10;24
2025-08-23;NO4;924494,678;8;20
2025-08-23;NO5;75386,691;6;12
2025-08-24;NO1;2487823,415;27;75
2025-08-24;NO2;631211,838;11;25
2025-08-24;NO3;3665226,718;10;24
2025-08-24;NO4;924418,204;8;20
2025-08-24;NO5;75292,673;6;12
2025-08-25;NO1;2495393,906;27;75
2025-08-25;NO2;647587,928;11;25
2025-08-25;NO3;3919482,371;10;24
2025-08-25;NO4;841713,279;8;20
2025-08-25;NO5;75572,927;6;12
2025-08-26;NO1;2499062,507;27;75
2025-08-26;NO2;649591,450;11;25
2025-08-26;NO3;4348695,139;10;24
2025-08-26;NO4;867350,999;8;20
2025-08-26;NO5;76362,964;6;12
2025-08-27;NO1;2484053,290;27;75
2025-08-27;NO2;681150,778;12;26
2025-08-27;NO3;4453584,133;10;24
2025-08-27;NO4;787774,708;8;20
2025-08-27;NO5;77098,292;6;12
2025-08-28;NO1;2501588,785;27;75
2025-08-28;NO2;666643,496;12;26
2025-08-28;NO3;4401736,665;10;24
2025-08-28;NO4;839079,643;8;20
2025-08-28;NO5;77385,152;6;12
2025-08-29;NO1;2510883,219;27;75
2025-08-29;NO2;679598,560;12;26
2025-08-29;NO3;4424805,809;10;24
2025-08-29;NO4;911486,205;8;20
2025-08-29;NO5;77868,893;6;12
2025-08-30;NO1;2498406,752;27;75
2025-08-30;NO2;653652,054;12;26
2025-08-30;NO3;4550417,965;10;24
2025-08-30;NO4;920179,501;8;20
2025-08-30;NO5;77253,721;6;12
2025-08-31;NO1;2506029,500;27;75
2025-08-31;NO2;619773,418;12;26
2025-08-31;NO3;4672392,064;10;24
2025-08-31;NO4;923320,128;8;20
2025-08-31;NO5;76098,212;6;12
2025-09-01;NO1;2525444,242;26;73
2025-09-01;NO2;634461,898;13;28
2025-09-01;NO3;4751757,312;10;24
2025-09-01;NO4;937418,315;8;20
2025-09-01;NO5;77770,855;6;13
2025-09-02;NO1;2519567,588;26;73
2025-09-02;NO2;662588,567;13;28
2025-09-02;NO3;4865850,726;10;24
2025-09-02;NO4;944390,920;9;21
2025-09-02;NO5;78731,499;6;13
2025-09-03;NO1;2503906,737;26;74
2025-09-03;NO2;675960,388;13;28
2025-09-03;NO3;4918016,800;10;24
2025-09-03;NO4;956508,752;8;20
2025-09-03;NO5;79069,359;6;12
2025-09-04;NO1;2514692,603;26;74
2025-09-04;NO2;671237,491;13;28
2025-09-04;NO3;4984160,837;10;24
2025-09-04;NO4;969966,799;8;20
2025-09-04;NO5;78993,749;6;12
2025-09-05;NO1;2512128,671;26;74
2025-09-05;NO2;681143,944;13;28
2025-09-05;NO3;4876493,498;10;24
2025-09-05;NO4;974772,334;8;20
2025-09-05;NO5;79035,263;6;12
2025-09-06;NO1;2498775,670;26;74
2025-09-06;NO2;661797,826;13;28
2025-09-06;NO3;4798670,900;10;24
2025-09-06;NO4;976219,614;8;20
2025-09-06;NO5;78553,465;6;12
2025-09-07;NO1;2503575,529;26;74
2025-09-07;NO2;629554,828;13;28
2025-09-07;NO3;4778629,284;10;24
2025-09-07;NO4;973558,026;8;20
2025-09-07;NO5;78025,259;6;12
2025-09-08;NO1;2519092,260;26;74
2025-09-08;NO2;647046,950;13;28
2025-09-08;NO3;4394712,198;10;24
2025-09-08;NO4;975008,018;8;20
2025-09-08;NO5;84628,687;6;12
2025-09-09;NO1;2539388,955;26;74
2025-09-09;NO2;656123,219;13;28
2025-09-09;NO3;4439088,479;10;24
2025-09-09;NO4;962304,434;9;21
2025-09-09;NO5;93962,006;6;12
2025-09-10;NO1;2530452,055;26;74
2025-09-10;NO2;667649,181;13;28
2025-09-10;NO3;4541942,424;10;24
2025-09-10;NO4;946816,908;9;21
2025-09-10;NO5;93739,948;6;12
2025-09-11;NO1;2506491,903;26;74
2025-09-11;NO2;675492,112;13;28
2025-09-11;NO3;4732758,842;10;24
2025-09-11;NO4;946512,566;9;21
2025-09-11;NO5;93709,487;6;12
2025-09-12;NO1;2470518,485;26;73
2025-09-12;NO2;690184,503;13;28
2025-09-12;NO3;4827123,750;10;24
2025-09-12;NO4;977358,690;9;21
2025-09-12;NO5;95387,317;6;12
2025-09-13;NO1;2465263,900;26;73
2025-09-13;NO2;672412,296;13;28
2025-09-13;NO3;4836173,409;10;24
2025-09-13;NO4;973279,100;9;21
2025-09-13;NO5;95172,137;6;12
2025-09-14;NO1;2477091,449;26;73
2025-09-14;NO2;622048,209;13;28
2025-09-14;NO3;4822191,337;10;24
2025-09-14;NO4;972957,566;9;21
2025-09-14;NO5;94892,646;6;12
2025-09-15;NO1;2472277,613;26;73
2025-09-15;NO2;656690,619;13;28
2025-09-15;NO3;4906390,134;10;24
2025-09-15;NO4;972536,717;9;21
2025-09-15;NO5;95484,232;6;12
2025-09-16;NO1;2480682,141;26;73
2025-09-16;NO2;688428,470;13;28
2025-09-16;NO3;5033395,760;10;24
2025-09-16;NO4;973711,187;9;21
2025-09-16;NO5;95905,909;6;12
2025-09-17;NO1;2497016,043;26;73
2025-09-17;NO2;696357,209;13;29
2025-09-17;NO3;5046128,675;10;24
2025-09-17;NO4;970822,719;9;21
2025-09-17;NO5;95980,205;6;12
2025-09-18;NO1;2476156,849;26;73
2025-09-18;NO2;694015,485;13;29
2025-09-18;NO3;5041094,931;10;24
2025-09-18;NO4;974543,159;9;21
2025-09-18;NO5;96635,893;6;13
2025-09-19;NO1;2507922,414;26;73
2025-09-19;NO2;708057,350;13;29
2025-09-19;NO3;5010848,963;10;24
2025-09-19;NO4;974726,825;9;21
2025-09-19;NO5;97175,298;6;13
2025-09-20;NO1;2499803,941;26;73
2025-09-20;NO2;703543,203;13;29
2025-09-20;NO3;5060790,247;10;24
2025-09-20;NO4;972335,142;9;21
2025-09-20;NO5;96747,845;6;13
2025-09-21;NO1;2490374,519;26;73
2025-09-21;NO2;659808,027;13;29
2025-09-21;NO3;5060645,392;10;24
2025-09-21;NO4;970148,291;9;21
2025-09-21;NO5;96089,002;6;13
2025-09-22;NO1;2492870,995;26;73
2025-09-22;NO2;660302,619;13;29
2025-09-22;NO3;5084999,707;10;24
2025-09-22;NO4;969670,047;9;21
2025-09-22;NO5;96391,615;6;13
2025-09-23;NO1;2482811,181;26;73
2025-09-23;NO2;685474,521;13;29
2025-09-23;NO3;5200467,132;10;24
2025-09-23;NO4;971812,147;9;21
2025-09-23;NO5;96399,500;6;13
2025-09-24;NO1;2461848,391;26;73
2025-09-24;NO2;675001,048;13;29
2025-09-24;NO3;5273455,288;10;24
2025-09-24;NO4;972620,997;9;21
2025-09-24;NO5;96521,082;6;13
2025-09-25;NO1;2437922,505;26;73
2025-09-25;NO2;684725,941;13;30
2025-09-25;NO3;5295019,249;10;25
2025-09-25;NO4;971842,945;9;21
2025-09-25;NO5;96393,200;6;13
2025-09-26;NO1;2391190,989;26;73
2025-09-26;NO2;683318,008;13;30
2025-09-26;NO3;5306814,457;10;25
2025-09-26;NO4;967132,112;9;21
2025-09-26;NO5;96501,623;6;13
2025-09-27;NO1;2383065,009;26;73
2025-09-27;NO2;679145,559;13;30
2025-09-27;NO3;5309859,516;10;25
2025-09-27;NO4;973947,904;9;21
2025-09-27;NO5;96096,213;6;13
2025-09-28;NO1;2414826,856;26;73
2025-09-28;NO2;656178,357;13;30
2025-09-28;NO3;5298888,035;10;25
2025-09-28;NO4;975091,457;9;21
2025-09-28;NO5;95035,296;6;13
2025-09-29;NO1;2414490,968;26;73
2025-09-29;NO2;679083,863;13;30
2025-09-29;NO3;5282885,872;10;25
2025-09-29;NO4;976636,564;9;21
2025-09-29;NO5;95963,203;6;13
2025-09-30;NO1;2396740,720;26;73
2025-09-30;NO2;702561,601;13;30
2025-09-30;NO3;5375769,952;10;25
2025-09-30;NO4;977535,996;9;21
2025-09-30;NO5;98243,703;6;13
2025-10-01;NO1;2381970,668;26;72
2025-10-01;NO2;698205,384;12;27
2025-10-01;NO3;5492451,093;10;25
2025-10-01;NO4;979959,289;9;21
2025-10-01;NO5;98364,168;6;13
2025-10-02;NO1;2409740,622;26;72
2025-10-02;NO2;717553,471;12;27
2025-10-02;NO3;5453918,928;10;25
2025-10-02;NO4;979164,055;9;21
2025-10-02;NO5;98778,860;6;13
2025-10-03;NO1;2428539,903;26;72
2025-10-03;NO2;716823,926;12;27
2025-10-03;NO3;5448759,249;10;25
2025-10-03;NO4;981305,122;9;21
2025-10-03;NO5;98305,751;6;13
2025-10-04;NO1;2397397,120;26;72
2025-10-04;NO2;696410,571;12;27
2025-10-04;NO3;5111960,284;10;25
2025-10-04;NO4;979910,961;9;21
2025-10-04;NO5;74291,937;6;13
2025-10-05;NO1;2417822,981;26;72
2025-10-05;NO2;687686,210;12;27
2025-10-05;NO3;5527168,150;10;25
2025-10-05;NO4;978245,282;9;21
2025-10-05;NO5;90836,847;6;13
2025-10-06;NO1;2392262,236;26;72
2025-10-06;NO2;723700,463;12;27
2025-10-06;NO3;5486674,227;10;25
2025-10-06;NO4;979775,692;9;21
2025-10-06;NO5;95192,380;6;13
2025-10-07;NO1;2418568,784;26;72
2025-10-07;NO2;736310,560;12;27
2025-10-07;NO3;5575145,782;10;25
2025-10-07;NO4;981179,979;9;21
2025-10-07;NO5;99291,441;6;13
2025-10-08;NO1;2388476,455;26;72
2025-10-08;NO2;744355,498;12;27
2025-10-08;NO3;5511875,067;10;25
2025-10-08;NO4;952886,423;9;21
2025-10-08;NO5;99679,085;6;13
2025-10-09;NO1;2372743,837;26;72
2025-10-09;NO2;762755,020;12;27
2025-10-09;NO3;5575335,963;10;25
2025-10-09;NO4;937282,888;9;21
2025-10-09;NO5;99937,108;6;13
2025-10-10;NO1;2389076,852;26;72
2025-10-10;NO2;762582,155;12;27
2025-10-10;NO3;5689569,332;10;25
2025-10-10;NO4;982957,899;9;21
2025-10-10;NO5;100935,391;6;13
2025-10-11;NO1;2429771,500;26;72
2025-10-11;NO2;746370,620;12;27
2025-10-11;NO3;5861520,429;10;25
2025-10-11;NO4;984304,675;9;21
2025-10-11;NO5;100300,497;6;13
2025-10-12;NO1;2398591,480;26;72
2025-10-12;NO2;728082,646;12;27
2025-10-12;NO3;5829788,854;10;25
2025-10-12;NO4;985799,800;9;21
2025-10-12;NO5;99566,383;6;13
2025-10-13;NO1;2360147,500;26;72
2025-10-13;NO2;743276,876;12;27
2025-10-13;NO3;5826633,146;10;25
2025-10-13;NO4;998532,643;9;21
2025-10-13;NO5;100222,257;6;13
2025-10-14;NO1;2370631,733;26;72
2025-10-14;NO2;748473,372;12;27
2025-10-14;NO3;5857738,682;10;25
2025-10-14;NO4;1009962,290;9;21
2025-10-14;NO5;99968,191;6;13
2025-10-15;NO1;2357420,181;26;72
2025-10-15;NO2;755917,236;12;27
2025-10-15;NO3;5874281,694;10;25
2025-10-15;NO4;1015083,371;9;21
2025-10-15;NO5;99535,790;6;13
2025-10-16;NO1;2363380,510;26;72
2025-10-16;NO2;773504,073;12;27
2025-10-16;NO3;5875427,893;10;25
2025-10-16;NO4;1019169,024;9;21
2025-10-16;NO5;98262,828;6;13
2025-10-17;NO1;2363836,304;26;72
2025-10-17;NO2;758213,049;12;27
2025-10-17;NO3;5841493,057;10;25
2025-10-17;NO4;1019267,503;9;21
2025-10-17;NO5;98569,464;6;13
2025-10-18;NO1;2364527,442;26;72
2025-10-18;NO2;733599,109;12;27
2025-10-18;NO3;5863916,700;10;25
2025-10-18;NO4;1015870,162;9;21
2025-10-18;NO5;91163,310;6;13
2025-10-19;NO1;2365351,157;26;72
2025-10-19;NO2;714937,563;12;27
2025-10-19;NO3;5807260,087;10;25
2025-10-19;NO4;1016909,445;9;21
2025-10-19;NO5;96060,239;6;13
2025-10-20;NO1;2381070,880;26;72
2025-10-20;NO2;722193,079;12;27
2025-10-20;NO3;5353437,849;10;25
2025-10-20;NO4;1017053,870;9;21
2025-10-20;NO5;97728,200;6;13
2025-10-21;NO1;2385001,812;26;72
2025-10-21;NO2;755224,823;12;27
2025-10-21;NO3;5407280,485;10;25
2025-10-21;NO4;1025190,390;9;21
2025-10-21;NO5;99681,771;6;13
2025-10-22;NO1;2418234,873;26;73
2025-10-22;NO2;772628,663;12;27
2025-10-22;NO3;5319766,538;10;25
2025-10-22;NO4;1024986,340;9;21
2025-10-22;NO5;101015,955;6;13
2025-10-23;NO1;2423420,951;26;73
2025-10-23;NO2;776764,133;12;27
2025-10-23;NO3;5199336,771;10;25
2025-10-23;NO4;1003986,104;9;21
2025-10-23;NO5;100208,121;6;13
2025-10-24;NO1;2434522,904;26;73
2025-10-24;NO2;781707,840;12;27
2025-10-24;NO3;5255452,137;10;25
2025-10-24;NO4;1019950,932;9;21
2025-10-24;NO5;100093,865;6;13
2025-10-25;NO1;2409638,919;26;73
2025-10-25;NO2;744344,778;12;27
2025-10-25;NO3;5282771,836;10;25
2025-10-25;NO4;1020447,818;9;21
2025-10-25;NO5;99664,495;6;13
2025-10-26;NO1;2489407,549;26;73
2025-10-26;NO2;749347,810;12;27
2025-10-26;NO3;5451279,799;10;25
2025-10-26;NO4;1065694,654;9;21
2025-10-26;NO5;103328,169;6;13
2025-10-27;NO1;2388193,543;26;73
2025-10-27;NO2;736143,292;12;27
2025-10-27;NO3;5080878,574;10;25
2025-10-27;NO4;1025938,461;9;21
2025-10-27;NO5;99736,883;6;13
2025-10-28;NO1;2376750,713;26;73
2025-10-28;NO2;758815,264;12;27
2025-10-28;NO3;5028920,749;10;25
2025-10-28;NO4;1028590,645;9;21
2025-10-28;NO5;99564,418;6;13
2025-10-29;NO1;2378899,087;26;73
2025-10-29;NO2;753855,855;12;27
2025-10-29;NO3;5002211,964;10;25
2025-10-29;NO4;1029402,791;9;21
2025-10-29;NO5;100214,428;6;13
2025-10-30;NO1;2391828,456;26;73
2025-10-30;NO2;773907,904;12;27
2025-10-30;NO3;5047260,892;10;25
2025-10-30;NO4;1030066,790;9;21
2025-10-30;NO5;100133,254;6;13
2025-10-31;NO1;2380856,896;26;73
2025-10-31;NO2;764507,280;12;27
2025-10-31;NO3;5060409,477;10;25
2025-10-31;NO4;1030356,589;9;21
2025-10-31;NO5;100212,449;6;13
2025-11-01;NO1;2384852,525;26;73
2025-11-01;NO2;752921,592;12;27
2025-11-01;NO3;5074999,555;10;25
2025-11-01;NO4;1030991,432;9;21
2025-11-01;NO5;100198,330;6;13
2025-11-02;NO1;2392339,658;26;73
2025-11-02;NO2;738266,532;12;27
2025-11-02;NO3;4954558,114;10;25
2025-11-02;NO4;1030171,771;9;21
2025-11-02;NO5;100242,751;6;13
2025-11-03;NO1;2388712,940;26;73
2025-11-03;NO2;773573,841;12;27
2025-11-03;NO3;4933534,079;10;25
2025-11-03;NO4;1032945,435;9;21
2025-11-03;NO5;100250,173;6;13
2025-11-04;NO1;2434031,778;26;73
2025-11-04;NO2;809845,906;12;27
2025-11-04;NO3;4974676,853;10;25
2025-11-04;NO4;1033023,889;9;21
2025-11-04;NO5;100589,636;5;10
2025-11-05;NO1;2432438,250;26;73
2025-11-05;NO2;807266,727;12;27
2025-11-05;NO3;4988958,986;10;25
2025-11-05;NO4;1034114,766;9;21
2025-11-05;NO5;100399,708;5;10
2025-11-06;NO1;2421950,733;26;73
2025-11-06;NO2;804325,260;12;27
2025-11-06;NO3;4972662,808;10;25
2025-11-06;NO4;1035235,546;9;21
2025-11-06;NO5;100318,315;5;10
2025-11-07;NO1;2414942,155;26;73
2025-11-07;NO2;784574,170;12;27
2025-11-07;NO3;4885482,047;10;25
2025-11-07;NO4;1036246,461;9;21
2025-11-07;NO5;100883,990;5;10
2025-11-08;NO1;2390891,128;26;73
2025-11-08;NO2;767875,992;12;27
2025-11-08;NO3;4913213,332;10;25
2025-11-08;NO4;1031516,723;9;21
2025-11-08;NO5;100685,874;5;10
2025-11-09;NO1;2376848,723;26;73
2025-11-09;NO2;758171,607;12;27
2025-11-09;NO3;4872515,516;10;25
2025-11-09;NO4;1038874,039;9;21
2025-11-09;NO5;102888,894;5;10
2025-11-10;NO1;2381311,587;26;73
2025-11-10;NO2;796017,123;12;27
2025-11-10;NO3;4844203,631;10;25
2025-11-10;NO4;1037758,429;9;21
2025-11-10;NO5;102099,312;5;10
2025-11-11;NO1;2386590,218;26;73
2025-11-11;NO2;808438,053;12;27
2025-11-11;NO3;4926379,837;10;25
2025-11-11;NO4;1036337,889;9;21
2025-11-11;NO5;102483,448;5;10
2025-11-12;NO1;2410439,607;26;73
2025-11-12;NO2;837785,299;12;27
2025-11-12;NO3;4654797,559;10;25
2025-11-12;NO4;1039867,031;9;21
2025-11-12;NO5;102426,646;5;10
2025-11-13;NO1;2389275,635;26;73
2025-11-13;NO2;814936,703;12;27
2025-11-13;NO3;4703754,273;10;25
2025-11-13;NO4;1040783,566;9;21
2025-11-13;NO5;102414,915;5;10
2025-11-14;NO1;2387673,227;26;73
2025-11-14;NO2;808493,449;12;27
2025-11-14;NO3;4916226,447;10;25
2025-11-14;NO4;1039810,433;9;21
2025-11-14;NO5;102569,249;5;10
2025-11-15;NO1;2386641,647;26;73
2025-11-15;NO2;792849,938;12;27
2025-11-15;NO3;4845558,491;10;25
2025-11-15;NO4;1026203,036;9;21
2025-11-15;NO5;101421,420;5;10
2025-11-16;NO1;2396958,799;26;73
2025-11-16;NO2;775092,742;12;27
2025-11-16;NO3;4822019,858;10;25
2025-11-16;NO4;1024662,226;9;21
2025-11-16;NO5;101017,652;5;10
2025-11-17;NO1;2389715,775;26;73
2025-11-17;NO2;793024,662;12;27
2025-11-17;NO3;4736136,598;10;25
2025-11-17;NO4;992371,968;9;21
2025-11-17;NO5;101019,378;5;10
2025-11-18;NO1;2382631,882;26;73
2025-11-18;NO2;828299,401;12;27
2025-11-18;NO3;4003729,396;10;25
2025-11-18;NO4;935966,416;9;21
2025-11-18;NO5;100977,314;5;10
2025-11-19;NO1;2383811,123;26;73
2025-11-19;NO2;826793,929;12;27
2025-11-19;NO3;3967990,517;10;25
2025-11-19;NO4;887579,743;9;21
2025-11-19;NO5;101120,249;5;10
2025-11-20;NO1;2381269,960;26;73
2025-11-20;NO2;833287,814;12;28
2025-11-20;NO3;3958247,206;10;25
2025-11-20;NO4;874235,774;9;21
2025-11-20;NO5;101064,586;5;10
2025-11-21;NO1;2378483,301;26;73
2025-11-21;NO2;829713,603;12;28
2025-11-21;NO3;4024117,652;10;25
2025-11-21;NO4;857511,721;9;21
2025-11-21;NO5;101036,305;5;10
2025-11-22;NO1;2374423,942;26;73
2025-11-22;NO2;781635,314;12;28
2025-11-22;NO3;4147277,748;10;25
2025-11-22;NO4;898933,683;9;21
2025-11-22;NO5;99522,824;5;10
2025-11-23;NO1;2380309,751;26;73
2025-11-23;NO2;758079,853;12;28
2025-11-23;NO3;4011093,886;10;25
2025-11-23;NO4;892265,355;9;21
2025-11-23;NO5;99814,139;5;10
2025-11-24;NO1;2383559,611;26;73
2025-11-24;NO2;819848,491;12;28
2025-11-24;NO3;3255942,131;10;25
2025-11-24;NO4;880939,671;9;21
2025-11-24;NO5;100614,013;5;10
2025-11-25;NO1;2378409,381;26;73
2025-11-25;NO2;827277,115;12;28
2025-11-25;NO3;3322776,774;10;25
2025-11-25;NO4;966528,417;9;21
2025-11-25;NO5;101256,747;5;10
2025-11-26;NO1;2384472,692;26;73
2025-11-26;NO2;831432,678;12;28
2025-11-26;NO3;4433363,657;10;25
2025-11-26;NO4;1030626,334;9;21
2025-11-26;NO5;101497,168;5;10
2025-11-27;NO1;2389035,188;26;73
2025-11-27;NO2;840474,192;12;28
2025-11-27;NO3;4591993,873;10;25
2025-11-27;NO4;1033819,094;9;21
2025-11-27;NO5;101602,189;5;10
2025-11-28;NO1;2406763,260;26;73
2025-11-28;NO2;809417,991;12;28
2025-11-28;NO3;4600430,536;10;25
2025-11-28;NO4;1044773,596;9;21
2025-11-28;NO5;101443,748;5;10
2025-11-29;NO1;2388339,594;26;73
2025-11-29;NO2;784292,570;12;28
2025-11-29;NO3;4578232,532;10;25
2025-11-29;NO4;1047880,277;9;21
2025-11-29;NO5;100926,482;5;10
2025-11-30;NO1;2384089,734;26;73
2025-11-30;NO2;764683,102;12;28
2025-11-30;NO3;4458673,205;10;25
2025-11-30;NO4;1032508,712;9;21
2025-11-30;NO5;100802,199;5;10
2025-12-01;NO1;2384802,612;26;73
2025-12-01;NO2;790886,249;12;28
2025-12-01;NO3;4486173,134;10;25
2025-12-01;NO4;967655,185;9;21
2025-12-01;NO5;101044,210;5;10
2025-12-02;NO1;2396992,887;26;73
2025-12-02;NO2;814296,123;12;28
2025-12-02;NO3;4620584,175;10;25
2025-12-02;NO4;1044469,519;9;21
2025-12-02;NO5;101776,318;5;10
2025-12-03;NO1;2339866,920;26;73
2025-12-03;NO2;802230,099;12;28
2025-12-03;NO3;4557013,148;10;25
2025-12-03;NO4;1037316,510;9;21
2025-12-03;NO5;101693,121;5;10
2025-12-04;NO1;2385017,825;26;73
2025-12-04;NO2;796898,978;12;28
2025-12-04;NO3;3324153,341;10;25
2025-12-04;NO4;909983,062;9;21
2025-12-04;NO5;101633,645;5;10
2025-12-05;NO1;2395254,604;26;73
2025-12-05;NO2;755685,323;12;28
2025-12-05;NO3;3293488,532;10;25
2025-12-05;NO4;926374,413;9;21
2025-12-05;NO5;102115,714;5;10
2025-12-06;NO1;2396573,071;26;73
2025-12-06;NO2;774418,373;12;28
2025-12-06;NO3;4571807,179;10;25
2025-12-06;NO4;1028069,092;9;21
2025-12-06;NO5;101666,339;5;10
2025-12-07;NO1;2398286,466;26;73
2025-12-07;NO2;755148,416;12;28
2025-12-07;NO3;4547339,017;10;25
2025-12-07;NO4;1029259,475;9;21
2025-12-07;NO5;102664,818;5;10
2025-12-08;NO1;2406981,166;26;73
2025-12-08;NO2;796748,341;12;28
2025-12-08;NO3;4548494,197;10;25
2025-12-08;NO4;1012652,986;9;21
2025-12-08;NO5;103400,293;5;10
2025-12-09;NO1;2392272,026;26;73
2025-12-09;NO2;821694,829;12;28
2025-12-09;NO3;4542973,402;10;25
2025-12-09;NO4;943574,468;9;21
2025-12-09;NO5;104042,067;5;10
2025-12-10;NO1;2397671,820;26;73
2025-12-10;NO2;825540,060;12;28
2025-12-10;NO3;4592508,480;10;25
2025-12-10;NO4;987141,269;9;21
2025-12-10;NO5;102492,137;5;10
2025-12-11;NO1;2395879,169;26;73
2025-12-11;NO2;809388,646;12;28
2025-12-11;NO3;4571893,670;10;25
2025-12-11;NO4;927790,250;9;21
2025-12-11;NO5;101840,224;5;10
2025-12-12;NO1;2402396,801;26;73
2025-12-12;NO2;794062,553;12;28
2025-12-12;NO3;4559267,190;10;25
2025-12-12;NO4;975581,348;9;21
2025-12-12;NO5;102117,278;5;10
2025-12-13;NO1;2392418,488;26;73
2025-12-13;NO2;765317,536;12;28
2025-12-13;NO3;4555918,102;10;25
2025-12-13;NO4;975387,923;9;21
2025-12-13;NO5;101424,004;5;10
2025-12-14;NO1;2405383,501;26;73
2025-12-14;NO2;745269,887;12;28
2025-12-14;NO3;4633135,407;10;25
2025-12-14;NO4;979786,883;9;21
2025-12-14;NO5;101664,920;5;10
2025-12-15;NO1;2430063,656;26;73
2025-12-15;NO2;759458,832;12;28
2025-12-15;NO3;4646670,422;10;25
2025-12-15;NO4;981833,288;9;21
2025-12-15;NO5;101404,264;5;10
2025-12-16;NO1;2424464,878;26;73
2025-12-16;NO2;811163,797;12;28
2025-12-16;NO3;4615068,892;10;25
2025-12-16;NO4;960278,198;9;21
2025-12-16;NO5;101612,650;5;10
2025-12-17;NO1;2381136,970;26;73
2025-12-17;NO2;832457,814;12;29
2025-12-17;NO3;4630211,977;10;25
2025-12-17;NO4;907061,153;9;21
2025-12-17;NO5;101715,197;5;10
2025-12-18;NO1;2406869,504;26;73
2025-12-18;NO2;811648,253;12;29
2025-12-18;NO3;4628906,918;10;25
2025-12-18;NO4;930073,325;9;21
2025-12-18;NO5;101542,851;5;10
2025-12-19;NO1;2415134,458;26;73
2025-12-19;NO2;795901,903;12;29
2025-12-19;NO3;4631550,303;10;25
2025-12-19;NO4;929410,668;9;21
2025-12-19;NO5;101724,376;5;10
2025-12-20;NO1;2393830,477;26;73
2025-12-20;NO2;776483,773;12;29
